.u	3640
;g	3610
't	3591
-t	3491
bk	3451
-l	3440
ju	3404
hj	3389
gr	3360
iv	3359
'l	3337
-s	3333
'm	3246
''	3212
dj	3203
rz	3170
az	3156
,g	3131
ce	3128
fk	3120
/p	3105
gt	3092
sv	3072
,h	3024
.m	3018
cn	2999
-h	2996
kp	2963
kv	2937
dl	2897
;o	2893
/b	2879
ny	2879
.d	2865
co	2847
gk	2834
kw	2759
bl	2690
/g	2689
rr	2664
;n	2660
.t	2639
'd	2582
iy	2571
,l	2543
/j	2540
my	2525
.s	2524
'j	2507
-k	2479
cl	2458
sy	2410
iz	2380
-m	2362
hv	2345
.r	2333
'h	2332
,b	2328
ky	2295
;;	2285
ry	2280
,f	2256
tv	2232
;u	2193
ey	2174
;e	2173
;r	2158
mz	2120
rx	2118
'p	2095
fj	2081
ty	2047
aw	2013
gj	1972
./	1966
gp	1965
'/	1964
;k	1962
/f	1947
.p	1916
ll	1885
oz	1879
/v	1867
df	1859
',	1854
dp	1849
gv	1770
,p	1753
sw	1738
,j	1736
-.	1718
cs	1707
-d	1702
nx	1692
uy	1648
cu	1647
gy	1609
.h	1603
'f	1569
,v	1569
hp	1564
-p	1528
bh	1525
oy	1522
/c	1513
lw	1513
jj	1508
.l	1500
-c	1482
-g	1469
bd	1452
dd	1441
mp	1441
bg	1433
ew	1424
mx	1420
'g	1415
;t	1407
ez	1375
bm	1356
ax	1316
tz	1310
/w	1308
;s	1307
bj	1306
jp	1295
;d	1281
'.	1275
'b	1264
cp	1258
by	1257
pp	1248
cd	1244
ly	1213
,-	1192
tw	1190
-/	1125
';	1106
fm	1106
jv	1103
ck	1094
dw	1094
uz	1085
.g	1080
gw	1076
dy	1075
;l	1031
.b	1029
dv	1027
lz	1018
/y	1012
mw	994
cf	992
bb	973
fz	964
-f	959
ix	957
ex	953
,.	941
'-	938
hy	930
;h	919
;m	913
jz	901
-v	899
gg	896
sz	896
kz	885
-j	868
pv	864
ww	856
/x	849
,,	847
ow	836
py	833
,y	829
-x	814
.j	805
-b	793
dz	788
cg	755
fw	745
'y	736
;w	729
/z	717
sx	712
hw	693
ux	688
.f	680
ch	677
bw	676
wy	661
xx	656
cj	656
jw	653
ox	646
'w	627
cw	627
.v	626
gz	623
dx	618
'v	616
-y	610
uw	588
pw	575
yy	572
-w	571
fy	565
kx	560
;b	556
bx	551
aq	543
;j	536
cy	508
bz	507
lx	498
,c	465
cz	464
,/	461
jx	451
,z	450
.w	436
eq	430
.y	420
bc	418
ff	417
bf	412
;f	411
.;	408
pz	401
bp	401
,w	395
-z	395
tx	379
.c	376
hz	362
jy	362
yz	358
;v	356
'z	355
'c	347
iq	330
;y	329
,x	326
-;	318
fv	315
vy	314
fp	312
cc	307
cx	299
oq	285
'x	268
;c	260
.x	254
px	254
cv	254
fx	253
vw	245
hx	231
vv	220
vz	207
.z	203
,;	192
xy	186
qs	185
bv	181
vx	180
qt	180
gx	176
;z	172
xz	144
qr	144
nq	143
wx	142
zz	135
-q	134
qu	130
mq	129
lq	123
/q	123
gq	122
hq	118
;x	115
qq	113
wz	100
kq	99
bq	93
jq	91
pq	91
qw	88
dq	75
qv	62
fq	61
cq	59
qy	53
qx	48
qz	44
,q	36
.q	33
'q	23
;q	15
